Chassis|Model|MUL ID|Combined|Clan|Source|File Location|Weight|Intro Date|Experimental year|Advanced year|Standard year|Extinct Year|Unit Type|Role|BV|Cost|Rules|Engine Name|Internal Structure|Myomer|Cockpit Type|Gyro Type|Armor Types|Equipment|Tech Rating|Unit Quirks|Weapon Quirks|Manufacturer|Factory|Targeting|Comms|Armor|JJ|Engine|Chassis|Capabilities|Overview|History|Deployment|Notes
Templar III|TLR2-OB|6355|Templar III TLR2-OB|false|TRO: 3145 Federated Suns|data\mechfiles\mechs\3145\Davion\Templar III TLR2-OB.mtf|85.0|3100||3100||-|Biped Mech|Skirmisher|1919|35212091|3|340 Light|IS Endo Steel|Standard|Standard Cockpit|Heavy Duty Gyro|IS Standard,|Chain Whip,Hatchet,Jump Jet,ISERPPC,ISSmallXPulseLaser,ISCASE,ISERSmallLaser,Supercharger,ISDoubleHeatSink|E/X-X-F-E|||General Motors|New Valencia|Spar 3C MegaTrak|Newberg Telescan 17|StarGuard CIV|--|GM 340 Light|Kallon Type XX Endo Steel|yes|yes|yes|yes|--
Templar III|TLR2-OC|6356|Templar III TLR2-OC|false|TRO: 3145 Federated Suns|data\mechfiles\mechs\3145\Davion\Templar III TLR2-OC.mtf|85.0|3120|3120|3130||-|Biped Mech|Brawler|1993|27060297|4|340 Light|IS Endo Steel|Standard|Standard Cockpit|Heavy Duty Gyro|IS Standard,|Large Re-engineered Laser,ISRotaryAC5,ISStreakSRM6,ISERMediumLaser,ISCASE,ISERSmallLaser,ISDoubleHeatSink|E/X-X-X-D|||General Motors|New Valencia|Spar 3C MegaTrak|Newberg Telescan 17|StarGuard CIV|--|GM 340 Light|Kallon Type XX Endo Steel|yes|yes|yes|yes|--
Templar III|TLR2-OD|6357|Templar III TLR2-OD|false|TRO: 3145 Federated Suns|data\mechfiles\mechs\3145\Davion\Templar III TLR2-OD.mtf|85.0|3120|3120|3130||-|Biped Mech|Brawler|2108|27716469|4|340 Light|IS Endo Steel|Standard|Standard Cockpit|Heavy Duty Gyro|IS Standard,|CLERPPC,CLLBXAC10,Medium Re-engineered Laser,ISCASE,ISDoubleHeatSink|F/X-X-X-D|||General Motors|New Valencia|Spar 3C MegaTrak|Newberg Telescan 17|StarGuard CIV|--|GM 340 Light|Kallon Type XX Endo Steel|yes|yes|yes|yes|--
Vulpes|VLP-1D|6346|Vulpes VLP-1D|false|TRO: 3145 Federated Suns|data\mechfiles\mechs\3145\Davion\Vulpes VLP-1D.mtf|60.0|3133||3133||-|Biped Mech|Skirmisher|2225|44908160|4|300 XXL (Clan)|IS Standard|Standard|Standard Cockpit|Standard Gyro|IS Stealth,|IS Stealth,ISDoubleHeatSink,CLERLargeLaser,ISMASC,ISCASE,ISRotaryAC5,ISGuardianECMSuite|F/X-X-X-F|Distracting;Difficult to Maintain||--|--|--|--|--|--|--|--|no|no|no|no|--
Avalanche|AVL-1O|6396|Avalanche AVL-1O|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Avalanche AVL-1O.mtf|50.0|3133|||3133|-|Biped Mech|Missile Boat|1540|6184375|2|250 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISERMediumLaser,Jump Jet,LRM 10,ISCASE,ISDoubleHeatSink|E/X-X-X-D|Bad Reputation (Inner Sphere)||Luthien Armor Works|Luthien|Matabushi Stalker|Sipher CommCon SCU-9|Mitchel Argon Standard|Icarus Standard|Hermes 250|Luthien Class M Endo Steel|yes|yes|yes|yes|--
Avalanche|AVL-1OA|6397|Avalanche AVL-1OA|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Avalanche AVL-1OA.mtf|50.0|3133|||3133|-|Biped Mech|Skirmisher|1484|6334375|2|250 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|SRM 4,ISERMediumLaser,Jump Jet,SRM 6,ISCASE,ISDoubleHeatSink|E/X-X-X-D|Bad Reputation (Inner Sphere)||Luthien Armor Works|Luthien|Matabushi Stalker|Sipher CommCon SCU-9|Mitchel Argon Standard with CASE|Icarus Standard|Hermes 250|Luthien Class M Endo Steel|yes|yes|yes|yes|--
Avalanche|AVL-1OB|6398|Avalanche AVL-1OB|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Avalanche AVL-1OB.mtf|50.0|3133|||3133|-|Biped Mech|Skirmisher|1529|6259375|2|250 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Light PPC,ISERMediumLaser,Jump Jet,Thunderbolt 5,ISCASE,ISDoubleHeatSink|E/X-X-X-E|Bad Reputation (Inner Sphere)||Luthien Armor Works|Luthien|Matabushi Stalker|Sipher CommCon SCU-9|Mitchel Argon Standard with CASE|Icarus Standard|Hermes 250|Luthien Class M Endo Steel|yes|yes|yes|yes|--
Avalanche|AVL-1OC|6399|Avalanche AVL-1OC|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Avalanche AVL-1OC.mtf|50.0|3133|||3133|-|Biped Mech|Skirmisher|1341|6188125|3|250 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Light Auto Cannon/5,ISERMediumLaser,Jump Jet,ISSmallXPulseLaser,ISCASE,ISDoubleHeatSink|E/X-X-X-D|Bad Reputation (Inner Sphere)||Luthien Armor Works|Luthien|Matabushi Stalker|Sipher CommCon SCU-9|Mitchel Argon Standard with CASE|Icarus Standard|Hermes 250|Luthien Class M Endo Steel|yes|yes|yes|yes|--
Avalanche|AVL-1ON|6400|Avalanche AVL-1ON|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Avalanche AVL-1ON.mtf|50.0|3133|||3133|-|Biped Mech|Sniper|1873|6109375|4|250 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|CLERPPC,Light Auto Cannon/5,Jump Jet,CLTargeting Computer,ISCASE,ISDoubleHeatSink|F/X-X-X-E|Bad Reputation (Inner Sphere)||Luthien Armor Works|Luthien|Matabushi Stalker|Sipher CommCon SCU-9|Mitchel Argon Standard with CASE|Icarus Standard|Hermes 250|Luthien Class M Endo Steel|yes|yes|yes|yes|--
Avalanche|AVL-1OR|6401|Avalanche AVL-1OR|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Avalanche AVL-1OR.mtf|50.0|3133|||3133|-|Biped Mech|Missile Boat|2043|6371875|4|250 Fusion|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|CLATM3,CLERMediumLaser,Jump Jet,CLLRM10,ISCASE,ISDoubleHeatSink|F/X-X-X-E|Bad Reputation (Inner Sphere)||Luthien Armor Works|Luthien|Matabushi Stalker|Sipher CommCon SCU-9|Mitchel Argon Standard with CASE|Icarus Standard|Hermes 250|Luthien Class M Endo Steel|yes|yes|yes|yes|--
Dragon II|DRG-11K|6414|Dragon II DRG-11K|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Dragon II DRG-11K.mtf|65.0|3099||3099||-|Biped Mech|Missile Boat|1598|8098805|3|260 Fusion|IS Endo Steel|Standard|Standard Cockpit|Compact Gyro|IS Light Ferro-Fibrous,|IS Light Ferro-Fibrous,ISMediumXPulseLaser,ISERPPC,ISArrowIV,ISCASEII,ISDoubleHeatSink|E/X-X-F-D|Stable|Poor Cooling Jacket|--|--|--|--|--|--|--|--|no|no|no|no|--
Dragon II|DRG-11R|6415|Dragon II DRG-11R|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Dragon II DRG-11R.mtf|65.0|3102||3102||-|Biped Mech|Missile Boat|2300|18055180|4|325 XL|IS Endo Steel|Standard|Standard Cockpit|Compact Gyro|IS Light Ferro-Fibrous,|IS Light Ferro-Fibrous,CLMediumPulseLaser,CLERPPC,CLArrowIV,ISMASC,ISCASEII,ISBPod,ISDoubleHeatSink|F/X-X-F-E|Stable|Poor Cooling Jacket|--|--|--|--|--|--|--|--|no|no|no|no|--
Exhumer|EXR-2X|6410|Exhumer EXR-2X|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Exhumer EXR-2X.mtf|55.0|3129|||3129|-|Biped Mech|Sniper|1468|11855640|2|330 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Ferro-Fibrous,|IS Ferro-Fibrous,ISERLargeLaser,LRM 5,ISCASEII,MRM 10,ISDoubleHeatSink|E/X-X-F-D|Battle Fists (LA);Battle Fists (RA)||--|--|--|--|--|--|--|--|no|no|no|no|--
Exhumer|EXR-3P|6411|Exhumer EXR-3P|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Exhumer EXR-3P.mtf|55.0|3131|||3131|-|Biped Mech|Skirmisher|1469|12768978|2|330 XL|IS Endo Steel|Triple-Strength|Standard Cockpit|Standard Gyro|IS Light Ferro-Fibrous,|IS Light Ferro-Fibrous,ISLargePulseLaser,Triple Strength Myomer,SRM 2,ISCASEII,ISERSmallLaser,ISDoubleHeatSink|E/X-X-X-D|Battle Fists (LA);Battle Fists (RA)||--|--|--|--|--|--|--|--|no|no|no|no|--
Hatamoto-Godai|HTM-30Z|6419|Hatamoto-Godai HTM-30Z|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Hatamoto-Godai HTM-30Z.mtf|80.0|3140||3140||-|Biped Mech|Juggernaut|1899|21331620|3|240 Fusion|IS Standard|Standard|Command Console|XL Gyro|IS Ballistic-Reinforced,|Extended LRM 15,CLERMediumLaser,ISC3MasterBoostedSystemUnit,BloodhoundActiveProbe,ISGuardianECMSuite,ISDoubleHeatSink,CLLaserAntiMissileSystem|F/X-X-X-E|Fast Reload		;Poor Workmanship||Maltex Corporation|Unity|Garret D2j|Colmax 90|Durallex Ballistic-Reinforced|--|GM 240|Earthwerks VOL|yes|yes|yes|yes|--
Hatamoto-Suna|HTM-30S|6418|Hatamoto-Suna HTM-30S|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Hatamoto-Suna HTM-30S.mtf|80.0|3138||3138||-|Biped Mech|Juggernaut|2086|8182620|3|240 Fusion|IS Standard|Standard|Standard Cockpit|XL Gyro|IS Ballistic-Reinforced,|ISGaussRifle,MRM 20,ISApollo,ISDoubleHeatSink,ISCASE,ISERMediumLaser|E/X-X-X-E|Fast Reload		;Poor Workmanship||Maltex Corporation|Unity|Garret D2j w/Apollo FCS|Colmax 90|Durallex Ballistic-Reinforced w/CASE|--|GM 240|Earthwerks VOL|yes|yes|yes|yes|--
Hitotsume Kozo|HKZ-1F|6412|Hitotsume Kozo HKZ-1F|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Hitotsume Kozo HKZ-1F.mtf|55.0|3136||3136||-|Biped Mech|Brawler|1998|13395565|3|330 XL|IS Endo Steel|Triple-Strength|Standard Cockpit|XL Gyro|IS Hardened,|IS Hardened,ISERMediumLaser,Triple Strength Myomer,Hatchet,Jump Jet,Heavy PPC,ISDoubleHeatSink|E/X-X-X-E|||--|--|--|--|--|--|--|--|no|no|no|no|--
Hitotsume Kozo|HKZ-1P|6413|Hitotsume Kozo HKZ-1P|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Hitotsume Kozo HKZ-1P.mtf|55.0|3136||3136||-|Biped Mech|Brawler|1611|11591882|3|275 XL|IS Endo Steel|Triple-Strength|Standard Cockpit|XL Gyro|IS Hardened,|IS Hardened,ISMediumPulseLaser,Triple Strength Myomer,Hatchet,Jump Jet,ISUltraAC10,ISDoubleHeatSink|E/X-X-X-E|||--|--|--|--|--|--|--|--|no|no|no|no|--
Phoenix Hawk L|'Fenikkusu Taka' PXH-11K|6390|Phoenix Hawk L 'Fenikkusu Taka' PXH-11K|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Phoenix Hawk L PXH-11K.mtf|35.0|3116||3116||-|Biped Mech|Scout|1563|9013343|3|210 XL|IS Endo Steel|Standard|Standard Cockpit|XL Gyro|IS Standard,|ISDoubleHeatSink,ISMML3,Heavy Machine Gun,TSEMP Cannon,ISERMediumLaser,Jump Jet,ISCASE|E/X-X-X-E|Poor Sealing|Accurate Weapon|--|--|--|--|--|--|--|--|no|no|no|no|--
Phoenix Hawk L|'Fenikkusu Taka' PXH-11K2|6391|Phoenix Hawk L 'Fenikkusu Taka' PXH-11K2|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Phoenix Hawk L PXH-11K2.mtf|35.0|3116|||3116|-|Biped Mech|Striker|1233|8854718|3|210 XL|IS Endo Steel|Standard|Standard Cockpit|XL Gyro|IS Standard,|ISDoubleHeatSink,ISMML3,ISSNPPC,PPC Capacitor,ISERMediumLaser,Jump Jet,Coolant Pod,ISCASEII|E/X-X-F-D|Poor Sealing|Accurate Weapon|--|--|--|--|--|--|--|--|no|no|no|no|--
Rokurokubi|RK-4K|6393|Rokurokubi RK-4K|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Rokurokubi RK-4K.mtf|35.0|3135||3135||-|Biped Mech|Striker|1286|6069285|3|245 XL|IS Endo Steel|Standard|Standard Cockpit|XL Gyro|IS Hardened,|IS Hardened,ISERPPC,Sword,ISDoubleHeatSink|E/X-X-X-E|No Ejection System;Protected Actuators||--|--|--|--|--|--|--|--|no|no|no|no|--
Rokurokubi|RK-4T|6392|Rokurokubi RK-4T|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Rokurokubi RK-4T.mtf|35.0|3135||3135||-|Biped Mech|Striker|998|5866785|3|245 XL|IS Endo Steel|Standard|Standard Cockpit|XL Gyro|IS Hardened,|IS Hardened,Light Auto Cannon/5,Sword,ISDoubleHeatSink|E/X-X-X-E|No Ejection System;Protected Actuators||--|--|--|--|--|--|--|--|no|no|no|no|--
Rokurokubi|RK-4X|6394|Rokurokubi RK-4X|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Rokurokubi RK-4X.mtf|35.0|3136||3136||-|Biped Mech|Striker|1858|10779660|4|280 XL|IS Endo Steel|Standard|Standard Cockpit|XL Gyro|IS Ballistic-Reinforced,|CLERPPC,ISSmallVibroblade,ISGuardianECMSuite,Supercharger,ISDoubleHeatSink|F/X-X-X-E|No Ejection System;Protected Actuators||--|--|--|--|--|--|--|--|no|no|no|no|--
Shiro|SH-1V|6416|Shiro SH-1V|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Shiro SH-1V.mtf|75.0|3135||3135||-|Biped Mech|Missile Boat|2016|19139750|4|375 XL|IS Endo Steel|Standard|Standard Cockpit|XL Gyro|IS Hardened,|IS Hardened,ISLBXAC2,Sword,CLLRM10,ISGuardianECMSuite,ISDoubleHeatSink|F/X-X-X-E|Distracting||--|--|--|--|--|--|--|--|no|no|no|no|--
Shiro|SH-2P|6417|Shiro SH-2P|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Shiro SH-2P.mtf|75.0|3135||3135||-|Biped Mech|Missile Boat|2570|19490625|4|375 XL|IS Endo Steel|Standard|Standard Cockpit|XL Gyro|IS Ballistic-Reinforced,|CLERPPC,Sword,CLLRM10,Coolant Pod,ISDoubleHeatSink|F/X-X-X-E|Distracting||--|--|--|--|--|--|--|--|no|no|no|no|--
Tenshi|TN-10-O|6421|Tenshi TN-10-O|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Tenshi TN-10-O.mtf|95.0|3101|||3101|-|Biped Mech|Sniper|2542|31013531|4|285 Light|IS Endo-Composite|Standard|Standard Cockpit|Compact Gyro|IS Standard,|RL10,ISGaussRifle,Light PPC,ISDoubleHeatSink,ISGuardianECMSuite,ISTargeting Computer,Supercharger|E/X-X-F-E|Distracting;Searchlight;Difficult Ejection||Luthien Armor Works|Luthien|Matabushi Tenbatsu|Sipher Clarion|Mitchel Argon Standard|--|Hermes 285 Light|Luthien Class 105A|yes|yes|yes|yes|--
Tenshi|TN-10-OA|6422|Tenshi TN-10-OA|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Tenshi TN-10-OA.mtf|95.0|3101|||3101|-|Biped Mech|Juggernaut|1829|25704656|4|285 Light|IS Endo-Composite|Standard|Standard Cockpit|Compact Gyro|IS Standard,|Coolant Pod,ISDoubleHeatSink,ISLargeVSPLaser,MRM 30,ISApollo,ISCASEII|E/X-X-F-E|Distracting;Searchlight;Difficult Ejection||Luthien Armor Works|Luthien|Matabushi Tenbatsu|Sipher Clarion|Mitchel Argon Standard|--|Hermes 285 Light|Luthien Class 105A|yes|yes|yes|yes|--
Tenshi|TN-10-OB|6423|Tenshi TN-10-OB|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Tenshi TN-10-OB.mtf|95.0|3101|3101|3109||-|Biped Mech|Juggernaut|3002|26584594|4|285 Light|IS Endo-Composite|Standard|Standard Cockpit|Compact Gyro|IS Standard,|Jump Jet,ISDoubleHeatSink,ISStreakSRM6,TSEMP Cannon,ISMediumPulseLaser,Heavy PPC|E/X-X-X-E|Distracting;Searchlight;Difficult Ejection||Luthien Armor Works|Luthien|Matabushi Tenbatsu|Sipher Clarion|Mitchel Argon Standard|--|Hermes 285 Light|Luthien Class 105A|yes|yes|yes|yes|--
Tenshi|TN-10-OR|6424|Tenshi TN-10-OR|false|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Tenshi TN-10-OR.mtf|95.0|3101|||3101|-|Biped Mech|Missile Boat|2237|24134906|4|285 Light|IS Endo-Composite|Standard|Standard Cockpit|Compact Gyro|IS Standard,|CLERMediumLaser,Extended LRM 20,ISDoubleHeatSink|F/X-X-F-E|Distracting;Searchlight;Difficult Ejection||Luthien Armor Works|Luthien|Matabushi Tenbatsu|Sipher Clarion|Mitchel Argon Standard|--|Hermes 285 Light|Luthien Class 105A|yes|yes|yes|yes|--
Wendigo|(Prime)|6402|Wendigo (Prime)|true|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Wendigo (Prime).mtf|50.0|3135||3135||-|Biped Mech|Skirmisher|2122|13563750|3|300 XL (Clan)|Clan Endo Steel|Standard|Torso-Mounted Cockpit|Standard Gyro|Clan Reflective,|CLDoubleHeatSink,CLStreakSRM6,CLERMediumLaser,Clan Reflective,CLUltraAC2,CLLRM10,CLCASE|F/X-X-X-F|Distracting||--|--|--|--|--|--|--|--|no|no|no|no|--
Wendigo|A|6404|Wendigo A|true|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Wendigo A.mtf|50.0|3150||3150||-|Biped Mech|Sniper|2072|13123125|4|300 XL (Clan)|Clan Endo Steel|Standard|Torso-Mounted Cockpit|Standard Gyro|Clan Reflective,|CLLargePulseLaser,Clan Reflective,CLDoubleHeatSink,CLLRM15,CLCASE|F/X-X-X-F|Distracting||--|--|--|--|--|--|--|--|no|no|no|no|--
Wendigo|B|6405|Wendigo B|true|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Wendigo B.mtf|50.0|3150||3150||-|Biped Mech|Skirmisher|2369|16147969|4|300 XL (Clan)|Clan Endo Steel|Standard|Torso-Mounted Cockpit|Standard Gyro|Clan Reflective,|Improved Jump Jet,CLDoubleHeatSink,CLERMediumLaser,CLERSmallLaser,Clan Reflective,CLECMSuite|F/X-X-X-F|Distracting||--|--|--|--|--|--|--|--|no|no|no|no|--
Wendigo|C|6406|Wendigo C|true|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Wendigo C.mtf|50.0|3150||3150||-|Biped Mech|Skirmisher|2623|19952344|4|300 XL (Clan)|Clan Endo Steel|Standard|Torso-Mounted Cockpit|Standard Gyro|Clan Reflective,|CLDoubleHeatSink,CLStreakLRM15,CLImprovedHeavyLargeLaser,Clan Reflective,CLERSmallLaser,Supercharger,CLImprovedMediumHeavyLaser,CLCASE|F/X-X-X-F|Distracting||--|--|--|--|--|--|--|--|no|no|no|no|--
Wendigo-VP|(Prime)|6408|Wendigo-VP (Prime)|true|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Wendigo-VP (Prime).mtf|50.0|3134||3134||-|Biped Mech|Skirmisher|2360|12702344|4|250 XL (Clan)|Clan Endo Steel|Standard|Torso-Mounted Cockpit|Standard Gyro|Clan Reflective,|CLLBXAC10,Clan Reflective,CLERPPC,CLMediumPulseLaser,Jump Jet,CLERSmallLaser,CLDoubleHeatSink,CLCASE|F/X-X-X-F|||--|--|--|--|--|--|--|--|no|no|no|no|--
Wendigo-VP|A|6409|Wendigo-VP A|true|TRO: 3145 Draconis Combine|data\mechfiles\mechs\3145\Kurita\Wendigo-VP A.mtf|50.0|3150||3150||-|Biped Mech|Skirmisher|2414|14911563|4|250 XL (Clan)|Clan Endo Steel|Standard|Torso-Mounted Cockpit|Standard Gyro|Clan Reflective,|Improved Jump Jet,CLDoubleHeatSink,CLERLargeLaser,CLAPGaussRifle,Clan Reflective,CLTargeting Computer,CLCASE|F/X-X-X-F|||--|--|--|--|--|--|--|--|no|no|no|no|--
Anubis|ABS-5Y|6453|Anubis ABS-5Y|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Anubis ABS-5Y.mtf|30.0|3121|||3121|-|Biped Mech|Missile Boat|1042|5164900|2|210 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Stealth,|IS Stealth,Light PPC,ISDoubleHeatSink,LRM 5,ISGuardianECMSuite|E/X-X-E-D|Extended Torso Twist;Exposed Actuators;Difficult to Maintain||Detroit Consolidated Mechworks|Krimari|Dynatec 990|Ceres Metals Model 666 with Guardian ECM Suite|Hellespont Lite Stealth|--|Ceres Motors 210 XL|Detroit Type III Endo|yes|yes|yes|yes|--
Anubis|ABS-5Z|6454|Anubis ABS-5Z|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Anubis ABS-5Z.mtf|30.0|3124|||3124|-|Biped Mech|Striker|1066|5268900|2|210 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Stealth,|IS Stealth,ISERMediumLaser,ISDoubleHeatSink,ISStreakSRM4,ISGuardianECMSuite,ISTAG|E/X-X-E-D|Extended Torso Twist;Exposed Actuators;Difficult to Maintain||Detroit Consolidated Mechworks|Krimari|Dynatec 990|Ceres Metals Model 666 with Guardian ECM Suite|Hellespont Lite Stealth|--|Ceres Motors 210 XL|Detroit Type III Endo|yes|yes|yes|yes|--
Calliope|CAL-1MAF|6457|Calliope CAL-1MAF|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Calliope CAL-1MAF.mtf|40.0|3127|||3127|-|Biped Mech|Brawler|1125|4067747|2|200 Fusion|IS Endo Steel|Standard|Standard Cockpit|Compact Gyro|IS Ferro-Fibrous,|IS Ferro-Fibrous,ISPlasmaRifle,ISMML9,ISCASE,ISDoubleHeatSink|E/X-X-E-D|Easy to Maintain||--|--|--|--|--|--|--|--|no|no|no|no|--
Catapult II|CPLT-L7|6464|Catapult II CPLT-L7|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Catapult II CPLT-L7.mtf|70.0|3135||3135||-|Biped Mech|Missile Boat|2574|16134133|3|280 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|LRM 20,Jump Jet,TSEMP Cannon,ISERMediumLaser,ISDoubleHeatSink|E/X-X-X-E|Bad Reputation (Inner Sphere)||--|--|--|--|--|--|--|--|no|no|no|no|--
Catapult II|CPLT-L7L|6465|Catapult II CPLT-L7L|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Catapult II CPLT-L7L.mtf|70.0|3136||3136||-|Biped Mech|Skirmisher|1656|14234383|3|280 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Heat-Dissipating,|ISMML9,Jump Jet,ISPlasmaRifle,IS Heat-Dissipating,ISDoubleHeatSink|E/X-X-X-E|Bad Reputation (Inner Sphere)||--|--|--|--|--|--|--|--|no|no|no|no|--
Gun|GN-2O|6450|Gun GN-2O|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Gun GN-2O.mtf|20.0|3134|||3134|-|Biped Mech|Striker|775|2082500|2|100 Fusion|IS Endo Steel|Standard|Small Cockpit|XL Gyro|IS Standard,|ISDoubleHeatSink,ISERMediumLaser,ISPlasmaRifle|E/X-X-X-D|Improved Targeting (Short)||--|--|--|--|--|--|--|--|no|no|no|no|--
Gun|GN-2OA|6451|Gun GN-2OA|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Gun GN-2OA.mtf|20.0|3134|||3134|-|Biped Mech|Sniper|685|1827500|2|100 Fusion|IS Endo Steel|Standard|Small Cockpit|XL Gyro|IS Standard,|ISDoubleHeatSink,Heavy PPC|E/X-X-X-D|Improved Targeting (Short)||--|--|--|--|--|--|--|--|no|no|no|no|--
Gun|GN-2OB|6452|Gun GN-2OB|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Gun GN-2OC.mtf|20.0|3134|||3134|-|Biped Mech|Sniper|639|3702500|3|100 Fusion|IS Endo Steel|Standard|Small Cockpit|XL Gyro|IS Standard,|ISDoubleHeatSink,ISTAG,ISERLargeLaser,BloodhoundActiveProbe,ISAngelECMSuite|F/X-X-X-E|Improved Targeting (Short)||--|--|--|--|--|--|--|--|no|no|no|no|--
Lu Wei Bing|LN-4B|6471|Lu Wei Bing LN-4B|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Lu Wei Bing LN-4B.mtf|85.0|3110|||3110|-|Biped Mech|Brawler|2045|19139268|2|340 Light|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Light PPC,ISLBXAC20,Jump Jet,ISMML5,ISCASEII,ISAngelECMSuite,ISDoubleHeatSink|F/X-X-F-E|Easy to Maintain||--|--|--|--|--|--|--|--|no|no|no|no|--
Mortis|MS-1A|6466|Mortis MS-1A|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Mortis MS-1A.mtf|75.0|3109||3109||-|Biped Mech|Skirmisher|1834|18326000|3|375 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|Heavy PPC,ISAES,Hatchet,Jump Jet,ISMML5,RL10,ISDoubleHeatSink|E/X-X-F-E|Distracting||--|--|--|--|--|--|--|--|no|no|no|no|--
Mortis|MS-1P|6467|Mortis MS-1P|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Mortis MS-1P.mtf|75.0|3122||3122||-|Biped Mech|Skirmisher|2198|19971000|3|375 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Standard,|ISLargeVSPLaser,ISAES,Hatchet,Jump Jet,TSEMP Cannon,RL10,ISDoubleHeatSink|E/X-X-X-E|Distracting||--|--|--|--|--|--|--|--|no|no|no|no|--
Raven II|RVN-5X|6458|Raven II RVN-5X|false|TRO: 3145 Capellan Confederation|data\mechfiles\mechs\3145\Liao\Raven II RVN-5X.mtf|40.0|3123||3123||-|Biped Mech|Scout|1858|9998333|3|280 XL|IS Endo Steel|Standard|Standard Cockpit|Standard Gyro|IS Stealth,|IS Stealth,TSEMP Cannon,ISERMediumLaser,ISMML5,ISAngelECMSuite,BloodhoundActiveProbe,ISDoubleHeatSink|F/X-X-X-E|Improved Sensors||--|--|--|--|--|--|--|--|no|no|no|no|--
